"TIME","GEO","INDIC_NRG","UNIT","Value","Flag and Footnotes"
"2009","Bulgaria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","8.6",""
"2009","Bulgaria","Final Energy Consumption","Percentage",":",""
"2009","Bulgaria","Final Energy Consumption","Index, 2005=100","84.4",""
"2009","Czech Republic","Primary energy consumption","Million TOE (tonnes of oil equivalent)","39.9",""
"2009","Czech Republic","Primary energy consumption","Percentage",":",""
"2009","Czech Republic","Primary energy consumption","Index, 2005=100","94.6",""
"2009","Czech Republic","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","24.5",""
"2009","Czech Republic","Final Energy Consumption","Percentage",":",""
"2009","Czech Republic","Final Energy Consumption","Index, 2005=100","94.2",""
"2009","Denmark","Primary energy consumption","Million TOE (tonnes of oil equivalent)","18.7",""
"2009","Denmark","Primary energy consumption","Percentage",":",""
"2009","Denmark","Primary energy consumption","Index, 2005=100","96.8",""
"2009","Denmark","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","14.8",""
"2009","Denmark","Final Energy Consumption","Percentage",":",""
"2009","Denmark","Final Energy Consumption","Index, 2005=100","95.4",""
"2009","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","296.0",""
"2009","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Percentage",":",""
"2009","Germany (until 1990 former territory of the FRG)","Primary energy consumption","Index, 2005=100","93.3",""
"2009","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","205.8",""
"2009","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Percentage",":",""
"2009","Germany (until 1990 former territory of the FRG)","Final Energy Consumption","Index, 2005=100","94.2",""
"2009","Estonia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.2",""
"2009","Estonia","Primary energy consumption","Percentage",":",""
"2009","Estonia","Primary energy consumption","Index, 2005=100","97.3",""
"2009","Estonia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.8",""
"2009","Estonia","Final Energy Consumption","Percentage",":",""
"2009","Estonia","Final Energy Consumption","Index, 2005=100","96.1",""
"2009","Ireland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","14.6",""
"2009","Ireland","Primary energy consumption","Percentage",":",""
"2009","Ireland","Primary energy consumption","Index, 2005=100","98.7",""
"2009","Ireland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","11.9",""
"2009","Ireland","Final Energy Consumption","Percentage",":",""
"2009","Ireland","Final Energy Consumption","Index, 2005=100","94.2",""
"2009","Greece","Primary energy consumption","Million TOE (tonnes of oil equivalent)","29.7",""
"2009","Greece","Primary energy consumption","Percentage",":",""
"2009","Greece","Primary energy consumption","Index, 2005=100","96.9",""
"2009","Greece","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","20.7",""
"2009","Greece","Final Energy Consumption","Percentage",":",""
"2009","Greece","Final Energy Consumption","Index, 2005=100","98.6",""
"2009","Spain","Primary energy consumption","Million TOE (tonnes of oil equivalent)","123.4",""
"2009","Spain","Primary energy consumption","Percentage",":",""
"2009","Spain","Primary energy consumption","Index, 2005=100","90.8",""
"2009","Spain","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","87.8",""
"2009","Spain","Final Energy Consumption","Percentage",":",""
"2009","Spain","Final Energy Consumption","Index, 2005=100","89.8",""
"2009","France","Primary energy consumption","Million TOE (tonnes of oil equivalent)","245.0",""
"2009","France","Primary energy consumption","Percentage",":",""
"2009","France","Primary energy consumption","Index, 2005=100","94.3",""
"2009","France","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","149.8",""
"2009","France","Final Energy Consumption","Percentage",":",""
"2009","France","Final Energy Consumption","Index, 2005=100","93.5",""
"2009","Croatia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","8.9",""
"2009","Croatia","Primary energy consumption","Percentage",":",""
"2009","Croatia","Primary energy consumption","Index, 2005=100","98.0",""
"2009","Croatia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","7.2",""
"2009","Croatia","Final Energy Consumption","Percentage",":",""
"2009","Croatia","Final Energy Consumption","Index, 2005=100","99.1",""
"2009","Italy","Primary energy consumption","Million TOE (tonnes of oil equivalent)","165.2",""
"2009","Italy","Primary energy consumption","Percentage",":",""
"2009","Italy","Primary energy consumption","Index, 2005=100","91.1",""
"2009","Italy","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","126.1",""
"2009","Italy","Final Energy Consumption","Percentage",":",""
"2009","Italy","Final Energy Consumption","Index, 2005=100","92.0",""
"2009","Cyprus","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.7",""
"2009","Cyprus","Primary energy consumption","Percentage",":",""
"2009","Cyprus","Primary energy consumption","Index, 2005=100","111.2",""
"2009","Cyprus","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.9",""
"2009","Cyprus","Final Energy Consumption","Percentage",":",""
"2009","Cyprus","Final Energy Consumption","Index, 2005=100","105.5",""
"2009","Latvia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.4",""
"2009","Latvia","Primary energy consumption","Percentage",":",""
"2009","Latvia","Primary energy consumption","Index, 2005=100","98.6",""
"2009","Latvia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.0",""
"2009","Latvia","Final Energy Consumption","Percentage",":",""
"2009","Latvia","Final Energy Consumption","Index, 2005=100","100.5",""
"2009","Lithuania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","7.7",""
"2009","Lithuania","Primary energy consumption","Percentage",":",""
"2009","Lithuania","Primary energy consumption","Index, 2005=100","98.0",""
"2009","Lithuania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.6",""
"2009","Lithuania","Final Energy Consumption","Percentage",":",""
"2009","Lithuania","Final Energy Consumption","Index, 2005=100","99.9",""
"2009","Luxembourg","Primary energy consumption","Million TOE (tonnes of oil equivalent)","4.3",""
"2009","Luxembourg","Primary energy consumption","Percentage",":",""
"2009","Luxembourg","Primary energy consumption","Index, 2005=100","90.9",""
"2009","Luxembourg","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.1",""
"2009","Luxembourg","Final Energy Consumption","Percentage",":",""
"2009","Luxembourg","Final Energy Consumption","Index, 2005=100","91.1",""
"2009","Hungary","Primary energy consumption","Million TOE (tonnes of oil equivalent)","23.3",""
"2009","Hungary","Primary energy consumption","Percentage",":",""
"2009","Hungary","Primary energy consumption","Index, 2005=100","91.4",""
"2009","Hungary","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","16.4",""
"2009","Hungary","Final Energy Consumption","Percentage",":",""
"2009","Hungary","Final Energy Consumption","Index, 2005=100","89.8",""
"2009","Malta","Primary energy consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2009","Malta","Primary energy consumption","Percentage",":",""
"2009","Malta","Primary energy consumption","Index, 2005=100","90.3",""
"2009","Malta","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.4",""
"2009","Malta","Final Energy Consumption","Percentage",":",""
"2009","Malta","Final Energy Consumption","Index, 2005=100","116.6",""
"2009","Netherlands","Primary energy consumption","Million TOE (tonnes of oil equivalent)","67.1",""
"2009","Netherlands","Primary energy consumption","Percentage",":",""
"2009","Netherlands","Primary energy consumption","Index, 2005=100","96.9",""
"2009","Netherlands","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","51.6",""
"2009","Netherlands","Final Energy Consumption","Percentage",":",""
"2009","Netherlands","Final Energy Consumption","Index, 2005=100","95.2",""
"2009","Austria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","30.4",""
"2009","Austria","Primary energy consumption","Percentage",":",""
"2009","Austria","Primary energy consumption","Index, 2005=100","93.5",""
"2009","Austria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","26.3",""
"2009","Austria","Final Energy Consumption","Percentage",":",""
"2009","Austria","Final Energy Consumption","Index, 2005=100","94.6",""
"2009","Poland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","89.8",""
"2009","Poland","Primary energy consumption","Percentage",":",""
"2009","Poland","Primary energy consumption","Index, 2005=100","102.5",""
"2009","Poland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","61.6",""
"2009","Poland","Final Energy Consumption","Percentage",":",""
"2009","Poland","Final Energy Consumption","Index, 2005=100","104.4",""
"2009","Portugal","Primary energy consumption","Million TOE (tonnes of oil equivalent)","23.5",""
"2009","Portugal","Primary energy consumption","Percentage",":",""
"2009","Portugal","Primary energy consumption","Index, 2005=100","94.5",""
"2009","Portugal","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","18.2",""
"2009","Portugal","Final Energy Consumption","Percentage",":",""
"2009","Portugal","Final Energy Consumption","Index, 2005=100","95.7",""
"2009","Romania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","33.9",""
"2009","Romania","Primary energy consumption","Percentage",":",""
"2009","Romania","Primary energy consumption","Index, 2005=100","92.3",""
"2009","Romania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","22.3",""
"2009","Romania","Final Energy Consumption","Percentage",":",""
"2009","Romania","Final Energy Consumption","Index, 2005=100","90.2",""
"2009","Slovenia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","6.8",""
"2009","Slovenia","Primary energy consumption","Percentage",":",""
"2009","Slovenia","Primary energy consumption","Index, 2005=100","97.3",""
"2009","Slovenia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","4.8",""
"2009","Slovenia","Final Energy Consumption","Percentage",":",""
"2009","Slovenia","Final Energy Consumption","Index, 2005=100","97.2",""
"2009","Slovakia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","15.6",""
"2009","Slovakia","Primary energy consumption","Percentage",":",""
"2009","Slovakia","Primary energy consumption","Index, 2005=100","87.9",""
"2009","Slovakia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.6",""
"2009","Slovakia","Final Energy Consumption","Percentage",":",""
"2009","Slovakia","Final Energy Consumption","Index, 2005=100","92.0",""
"2009","Finland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","32.8",""
"2009","Finland","Primary energy consumption","Percentage",":",""
"2009","Finland","Primary energy consumption","Index, 2005=100","98.2",""
"2009","Finland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","23.8",""
"2009","Finland","Final Energy Consumption","Percentage",":",""
"2009","Finland","Final Energy Consumption","Index, 2005=100","94.4",""
"2009","Sweden","Primary energy consumption","Million TOE (tonnes of oil equivalent)","43.7",""
"2009","Sweden","Primary energy consumption","Percentage",":",""
"2009","Sweden","Primary energy consumption","Index, 2005=100","89.7",""
"2009","Sweden","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","31.4",""
"2009","Sweden","Final Energy Consumption","Percentage",":",""
"2009","Sweden","Final Energy Consumption","Index, 2005=100","93.4",""
"2009","United Kingdom","Primary energy consumption","Million TOE (tonnes of oil equivalent)","198.9",""
"2009","United Kingdom","Primary energy consumption","Percentage",":",""
"2009","United Kingdom","Primary energy consumption","Index, 2005=100","89.3",""
"2009","United Kingdom","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","137.7",""
"2009","United Kingdom","Final Energy Consumption","Percentage",":",""
"2009","United Kingdom","Final Energy Consumption","Index, 2005=100","90.2",""
"2009","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.5",""
"2009","Iceland","Primary energy consumption","Percentage",":",""
"2009","Iceland","Primary energy consumption","Index, 2005=100","171.0",""
"2009","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.7",""
"2009","Iceland","Final Energy Consumption","Percentage",":",""
"2009","Iceland","Final Energy Consumption","Index, 2005=100","133.3",""
"2009","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","29.5",""
"2009","Norway","Primary energy consumption","Percentage",":",""
